tips,trip_seconds,trip_miles,pickup_community_area,dropoff_community_area,fare,tolls,extras,trip_total
0.00,201,0.39,8,8,4.25,0.00,0.00,4.25
20.56,2512,23.39,76,,56.25,0.00,25.50,102.81
0.00,508,1.73,8,7,7.50,0.00,0.00,7.50
0.00,450,1.36,32,8,6.75,0.00,2.00,8.75
4.00,801,2.4,5,6,9.50,0.00,0.00,13.50
2.90,1244,4,32,6,14.00,0.00,0.00,17.40
1.50,1244,3.61,33,33,14.50,0.00,0.00,16.50
0.00,420,1.2,32,8,6.75,0.00,0.00,6.75
2.00,725,4.07,8,6,13.50,0.00,0.00,16.00
14.20,2261,18.42,76,,45.00,0.00,25.50,85.20
0.00,144,0.34,8,8,4.00,0.00,1.00,5.00
0.00,480,2.4,32,24,9.50,0.00,0.00,9.50
2.50,720,3.7,8,6,12.50,0.00,0.00,15.00
3.55,1020,6,32,7,17.75,0.00,0.00,21.30
2.00,300,1,32,8,6.00,0.00,0.00,8.00
0.00,120,0.4,32,32,4.50,0.00,0.00,4.50
8.00,2040,14.4,76,6,37.00,0.00,4.00,49.00
0.00,0,0,76,76,3.25,0.00,4.50,7.75
2.00,360,0,7,6,5.75,0.00,0.00,7.75
0.00,240,0,8,32,5.50,0.00,0.00,5.50
1.00,360,1.2,32,8,6.50,0.00,0.00,7.50
0.00,960,8,28,41,21.75,0.00,0.00,21.75
1.00,540,1.1,8,8,6.75,0.00,0.00,7.75
0.00,2220,14.2,76,6,36.50,0.00,4.00,40.50
3.00,720,0.1,32,33,9.00,0.00,1.00,13.00
0.00,300,0,32,8,6.25,0.00,0.00,6.25
0.00,1860,18.2,76,8,44.75,0.00,4.00,48.75
8.05,1800,14.5,76,22,36.25,0.00,4.00,48.30
0.00,2160,16.5,76,28,41.25,0.00,4.00,45.25
4.55,840,0.4,8,22,18.25,0.00,0.00,22.80
0.00,360,0.9,8,8,5.75,0.00,1.00,6.75
0.00,5340,0.8,22,76,55.50,0.00,0.00,55.50
2.90,780,0.1,32,24,11.75,0.00,0.00,14.65
0.00,1020,6.2,32,6,18.00,0.00,0.00,18.00
10.00,2220,18.4,76,32,46.00,0.00,4.00,60.00
0.00,420,0,32,8,6.75,0.00,0.00,6.75
1.00,300,0,8,8,5.75,0.00,0.00,6.75
0.00,1200,1,38,38,11.00,0.00,1.00,12.00
0.00,0,0,32,32,3.25,0.00,0.00,3.25
6.30,1577,14.88,,7,37.50,0.00,4.00,48.30
2.00,180,0.8,32,28,5.00,0.00,0.00,7.00
9.40,1800,17.7,76,8,43.00,0.00,4.00,56.40
0.00,60,0.7,,,4.75,0.00,0.00,4.75
2.00,480,2.6,8,7,9.50,0.00,0.00,11.50
0.00,213,0,,,55.00,0.00,0.00,55.00
7.95,1652,14.04,,,35.25,0.00,4.00,47.70
0.00,401,2.95,,,9.75,0.00,1.50,11.25
0.00,2700,1.3,76,30,54.00,0.00,6.00,60.00
4.00,780,1.5,32,24,9.00,0.00,0.00,13.00
1.00,1020,2.6,8,28,11.75,0.00,0.00,13.25
0.00,0,0,,8,3.25,0.00,0.00,3.25
5.00,234,0.7,,,5.00,,0.00,10.00
2.00,450,1.62,8,28,7.50,0.00,1.00,11.00
0.00,52797,0,76,7,0.00,0.00,0.00,0.00
0.00,359,0.73,32,8,6.00,0.00,0.00,6.00
0.00,2640,15.6,76,,39.25,0.00,6.00,45.25
0.00,840,3.35,8,28,12.00,0.00,0.00,12.00
4.65,1299,8.07,32,4,22.75,0.00,0.00,27.90
2.00,372,1,8,32,6.25,0.00,1.00,9.75
0.00,53407,1.29,76,8,7.75,0.00,0.00,7.75
9.05,1988,15.9,76,7,40.75,0.00,4.00,54.30
0.00,3720,31.1,76,,76.25,0.00,46.50,122.75
0.00,1632,17.39,76,8,42.50,0.00,4.00,46.50
1.00,716,3.6,8,7,12.00,0.00,0.00,13.50
0.00,5762,16.81,33,33,54.50,0.00,0.00,54.50
9.20,2020,16.8,76,8,41.50,0.00,4.00,55.20
0.00,2689,18.5,,8,45.75,0.00,4.00,49.75
0.00,720,2.2,,,10.00,0.00,0.00,10.00
0.00,1655,14,76,22,35.25,0.00,4.00,39.25
0.00,85,0.1,3,3,3.50,,0.00,3.50
0.00,7,0,,,3.25,0.00,4.50,7.75
7.20,1752,12.43,56,8,31.50,0.00,4.00,43.20
2.00,984,2.36,8,7,11.00,0.00,0.00,13.50
10.95,1768,12.31,76,4,32.00,0.00,4.00,47.45
15.00,3295,30.22,76,,72.25,0.00,37.00,124.75
1.00,526,1.82,28,8,8.25,0.00,0.00,9.75
0.00,900,2.8,33,8,11.75,0.00,1.00,12.75
2.00,180,0.5,28,28,4.50,0.00,0.00,6.50
0.00,247,0.7,3,3,5.00,,0.00,5.00
2.90,855,4.5,32,24,14.50,,0.00,17.40
0.00,962,3.3,28,24,11.75,,0.00,11.75
0.00,91,0.2,8,8,4.00,,0.00,4.00
0.00,1905,14,76,23,35.50,,5.00,40.50
0.00,101,0.4,7,7,4.25,,0.00,4.25
6.31,1122,7.8,76,15,21.25,,4.00,31.56
4.00,642,1.64,32,8,7.75,0.00,1.00,13.25
3.60,1185,5.84,6,1,17.50,0.00,0.00,21.60
0.00,283,0.7,32,8,5.50,0.00,0.00,5.50
11.94,1897,17.7,76,8,43.25,0.00,4.00,59.69
11.40,2090,16.5,32,,41.50,0.00,15.00,68.40
1.00,315,0.5,8,8,5.00,0.00,0.00,6.50
5.96,1958,13.8,76,7,35.25,0.00,4.00,45.71
0.00,1007,4.78,7,3,15.50,0.00,0.00,15.50
0.00,2167,14.7,76,7,37.50,0.00,4.00,41.50
0.00,40,0.06,34,34,3.25,0.00,0.00,3.25
8.80,2038,16.1,76,24,40.00,,4.00,52.80
0.00,2046,12.28,76,2,32.50,0.00,4.00,36.50
0.00,413,1.13,8,32,6.50,0.00,0.00,6.50
0.00,360,0.6,8,8,5.50,0.00,0.00,5.50
0.00,720,1.5,8,28,8.75,0.00,0.00,8.75
0.00,840,2.4,32,8,9.75,0.00,0.00,9.75
3.00,388,1.1,8,8,6.25,0.00,0.00,9.75
0.00,703,3.02,6,24,10.50,0.00,0.00,10.50
4.10,900,5.6,,,16.50,0.00,0.00,20.60
0.00,605,1.63,8,28,8.25,0.00,0.00,8.25
0.00,395,0.96,8,8,6.25,0.00,2.00,8.25
0.00,451,1,8,8,6.00,0.00,0.00,6.00
0.00,297,0.5,8,8,5.00,0.00,0.00,5.00
2.45,858,2.7,,,10.75,,1.50,14.70
9.00,1939,16.26,76,8,40.50,0.00,4.00,54.00
10.20,2024,18.9,76,33,46.50,0.00,4.00,61.20
0.00,320,0.94,,,5.50,0.00,0.00,5.50
0.00,219,0.42,,,4.50,0.00,0.00,4.50
0.00,825,2.32,28,8,10.00,0.00,0.00,10.00
23.55,2179,19.83,76,,48.50,0.00,29.50,102.05
0.00,960,0.4,28,3,21.25,0.00,0.00,21.25
0.00,1876,14.31,76,,35.75,0.00,29.50,65.75
0.00,300,1,,,6.00,0.00,0.00,6.00
4.00,1942,15.45,76,24,40.25,0.00,4.00,48.75
0.00,480,0.9,8,8,6.50,0.00,0.00,6.50
0.00,1620,0,8,20,21.75,0.00,0.00,21.75
2.00,480,0,32,8,7.25,0.00,0.00,9.25
0.00,360,0,8,32,6.75,0.00,0.00,6.75
1.25,240,0.7,8,8,5.25,0.00,0.00,6.50
2.00,300,0.7,32,8,5.75,0.00,0.00,7.75
1.50,780,0.1,8,28,9.50,0.00,0.00,11.00
3.00,660,0.1,32,7,9.75,0.00,0.00,12.75
3.05,0,0,24,24,3.25,0.00,9.00,15.30
3.00,300,0.6,32,8,5.25,0.00,1.50,9.75
0.00,5040,24.8,49,,70.00,0.00,0.00,70.00
2.00,720,1.9,32,8,9.00,0.00,0.00,11.00
0.00,960,7.5,8,1,20.75,0.00,0.00,20.75
0.00,420,0.7,8,8,6.00,0.00,0.00,6.00
0.00,1740,0.9,33,53,38.75,0.00,0.00,38.75
7.30,2520,0,76,,32.50,0.00,4.00,43.80
0.00,660,3.3,,13,11.50,0.00,0.00,11.50
0.00,0,0,76,76,3.25,0.00,4.50,7.75
17.30,3180,33,76,,78.00,0.00,8.50,103.80
0.00,1071,4,77,1,13.50,0.00,0.00,13.50
1.00,480,0,8,32,7.00,0.00,0.00,8.00
4.00,1860,1.1,8,76,44.25,0.00,0.00,48.25
0.00,660,1.6,,,8.25,0.00,0.00,8.25
0.00,1860,7.7,32,8,22.25,0.00,0.00,22.25
2.55,780,0.2,32,7,12.75,0.00,0.00,15.30
9.88,2018,13.56,76,6,35.00,0.00,4.00,49.38
3.00,2349,12.81,56,7,33.00,0.00,4.00,40.50
5.00,1998,18.15,76,8,45.00,0.00,4.50,55.00
3.50,1200,5.6,28,7,17.50,0.00,0.00,21.00
6.90,1717,17.06,76,8,41.50,0.00,4.00,52.90
2.00,900,4.1,8,24,13.50,0.00,0.00,16.00
7.60,1558,13.4,76,22,33.50,0.00,4.00,45.60
4.00,597,1.5,8,32,8.25,0.00,1.00,13.75
0.00,300,0.8,32,8,5.25,0.00,1.00,6.25
0.00,1403,4.47,7,28,15.50,0.00,1.50,17.00
2.00,917,3.25,32,7,11.75,0.00,0.00,14.25
7.95,1620,14.1,76,24,35.25,0.00,4.00,47.70
0.00,440,1.27,8,8,6.75,0.00,0.00,6.75
0.00,838,2.7,8,8,10.50,0.00,1.50,12.00
3.00,300,0.8,32,28,5.50,0.00,0.00,9.00
0.00,467,1.2,8,8,6.75,0.00,0.00,6.75
9.50,1647,13.18,76,5,33.50,0.00,4.00,47.50
9.50,1680,17.6,76,8,43.00,0.00,4.00,57.00
0.00,1534,10.35,76,12,27.25,0.00,5.00,32.25
0.00,754,1.6,32,32,7.00,0.00,0.00,7.00
2.75,735,4.13,6,8,13.25,0.00,0.00,16.50
3.00,420,1.2,8,32,6.50,0.00,1.00,11.00
0.00,240,0.8,32,28,5.25,0.00,1.50,6.75
0.00,2280,14.6,32,6,38.25,0.00,4.00,42.25
2.18,253,0.81,8,8,5.25,0.00,2.00,9.43
2.00,260,0.3,6,6,4.25,0.00,0.00,6.75
0.00,446,1.62,77,1,7.50,0.00,0.00,7.50
0.00,816,2.52,28,7,10.00,0.00,0.00,10.00
0.00,2949,6.9,8,38,29.50,0.00,0.00,29.50
2.00,330,0.85,8,8,5.75,0.00,0.00,8.25
0.00,671,2.27,32,28,9.00,0.00,0.00,9.00
2.00,530,1.47,8,32,8.00,0.00,0.00,10.50
0.00,380,0.87,8,8,6.00,0.00,1.00,7.00
69.00,3980,41.92,76,,98.00,0.00,8.50,176.00
6.20,2702,10.64,8,4,30.50,0.00,0.00,37.20
5.00,1847,14.68,76,7,37.50,0.00,4.50,47.50
5.38,963,7.64,28,16,21.00,0.00,0.00,26.88
0.00,191,0.44,8,8,4.50,0.00,0.00,4.50
2.00,433,1.31,32,8,7.00,0.00,0.00,9.50
0.00,681,2.6,32,8,9.75,0.00,0.00,9.75
0.00,360,0.9,32,8,5.75,0.00,1.00,6.75
2.00,484,1.4,8,8,7.25,,0.00,9.25
1.00,660,2.6,32,7,9.75,0.00,1.00,12.25
0.00,335,0.94,8,32,6.00,0.00,0.00,6.00
0.00,240,1,14,14,5.50,0.00,1.00,6.50
1.00,360,0.9,,,6.00,0.00,0.00,7.00
0.00,1908,12.27,76,2,32.50,0.00,4.00,36.50
12.69,2131,18.61,56,3,46.25,0.00,4.00,63.44
1.00,424,1.33,32,32,6.75,0.00,0.00,8.25
1.55,490,1.5,32,8,7.75,0.00,0.00,9.30
0.00,318,1.11,,,6.00,0.00,0.00,6.00
2.00,360,0.8,8,8,5.75,0.00,0.00,7.75
0.00,600,27.6,,,66.25,0.00,40.00,106.25
3.30,660,5.7,8,3,16.50,0.00,0.00,19.80
0.00,120,0.4,56,56,5.00,0.00,4.00,9.00
3.69,734,4.64,32,7,14.25,0.00,0.00,18.44
0.00,670,1.97,6,3,8.25,0.00,0.00,8.25
2.00,540,0.1,32,33,8.50,0.00,0.00,10.50
0.00,780,0,8,7,10.50,0.00,0.00,10.50
0.00,720,3.9,7,32,12.75,0.00,1.00,13.75
0.00,300,0.7,8,8,5.25,0.00,0.00,5.25
0.00,0,0,,,3.25,0.00,0.00,3.25
10.05,1980,0.8,76,7,36.25,0.00,4.00,50.30
2.00,480,0,8,28,7.50,0.00,0.00,9.50
2.00,480,1.2,8,28,7.00,0.00,0.00,9.00
0.00,862,7.25,,,19.75,0.00,0.00,19.75
3.00,300,0,8,28,5.50,0.00,0.00,8.50
11.75,2580,22.9,,,54.75,0.00,4.00,70.50
9.55,2160,25.1,76,32,42.75,0.00,5.00,57.30
0.00,,0,,,59.60,0.00,0.00,59.60
4.05,780,5.7,,,16.25,0.00,0.00,20.30
8.20,2160,14.6,76,6,37.00,0.00,4.00,49.20
0.00,0,0,32,,37.75,0.00,0.00,37.75
0.00,180,0,8,8,4.50,0.00,1.00,5.50
8.40,2400,0.9,76,6,38.00,0.00,4.00,50.40
0.00,780,5.2,8,3,16.00,0.00,0.00,16.00
0.00,540,1.1,8,8,6.25,0.00,0.00,6.25
0.00,1140,1.9,8,7,10.75,0.00,1.00,11.75
0.00,660,0.1,8,24,10.50,0.00,0.00,10.50
2.10,840,2.5,8,28,10.50,0.00,0.00,12.60
0.00,1860,0,76,28,41.50,0.00,5.00,46.50
2.00,180,0.5,32,8,4.75,0.00,0.50,7.25
0.00,1,0,21,21,3.25,,0.00,3.25
0.00,441,1.3,4,3,6.75,,0.00,6.75
9.20,2041,17.1,76,28,42.00,,4.00,55.20
3.35,1003,5.3,32,6,16.75,,0.00,20.10
10.25,1777,14.34,76,7,36.00,0.00,5.00,51.25
0.00,300,0.7,8,24,5.00,0.00,0.00,5.00
4.00,1024,7.2,32,6,20.00,,0.00,24.00
0.00,420,3.1,8,24,10.50,0.00,0.00,10.50
7.65,1723,13.31,76,6,33.75,0.00,4.00,45.90
10.00,2052,18.48,76,8,45.50,0.00,4.00,60.00
2.00,300,0.7,32,32,5.75,0.00,0.00,8.25
3.12,1086,3.23,4,7,12.00,0.00,0.00,15.62
2.00,328,0.6,8,8,4.75,0.00,0.00,7.25
0.00,180,0.4,8,8,4.50,0.00,1.00,5.50
0.00,1200,0.6,32,1,26.25,0.00,0.00,26.25
6.00,1946,13.54,76,6,35.25,0.00,5.00,46.75
9.80,1980,17.9,77,8,44.50,0.00,4.00,58.80
0.00,600,0.1,8,24,10.50,0.00,0.00,10.50
0.00,300,0,8,32,6.25,0.00,0.00,6.25
0.00,2160,0,8,76,44.75,0.00,0.00,44.75
0.25,420,1.6,28,8,7.50,0.00,0.00,7.75
13.20,1805,18.47,,,45.50,0.00,20.00,79.20
0.00,709,1.65,,,8.25,0.00,0.00,8.25
9.00,2460,14.8,76,77,41.00,0.00,4.00,54.00
0.00,300,0,3,3,5.50,0.00,2.00,7.50
3.20,1140,4.5,32,22,15.00,0.00,1.00,19.20
3.00,290,0.75,8,8,5.25,0.00,0.00,8.75
5.05,1200,9.1,32,77,24.75,0.00,0.00,30.30
0.00,296,0.9,2,2,5.75,,0.00,5.75
9.35,2187,16.9,76,8,42.25,0.00,4.00,56.10
2.30,896,3.1,32,7,11.50,,0.00,13.80
0.00,557,1.7,32,8,8.00,,0.00,8.00
0.00,1120,9.5,16,76,25.75,0.00,4.00,29.75
0.00,1874,18.01,76,,45.00,0.00,0.00,45.00
1.00,300,0.8,32,8,5.50,0.00,0.00,6.50
5.00,1800,17.1,,28,41.75,0.00,4.00,50.75
2.15,900,2.4,,,10.75,0.00,0.00,12.90
0.00,1009,4.35,8,7,14.50,0.00,0.00,14.50
3.15,480,3,32,24,10.50,0.00,0.00,13.65
0.00,5520,20.2,22,76,65.25,0.00,0.00,65.25
0.00,660,2.5,32,24,9.75,0.00,0.00,9.75
0.00,477,0.9,8,8,5.75,0.00,0.00,5.75
0.00,480,1.2,32,8,6.75,0.00,0.00,7.25
4.05,1140,0,32,39,20.25,0.00,0.00,24.30
0.00,1800,1,76,24,40.25,0.00,4.00,44.25
0.00,180,0,32,28,5.25,0.00,0.00,5.25
0.00,840,2.3,28,8,9.75,0.00,0.00,9.75
0.00,1020,0,32,24,12.25,0.00,0.00,12.25
0.00,780,4.8,28,35,14.50,0.00,0.00,14.50
15.55,3240,13.8,76,2,42.75,0.00,4.00,62.30
0.00,720,1.9,28,33,9.50,0.00,0.44,9.94
0.00,360,1,8,8,5.75,0.00,0.00,5.75
0.00,0,0,39,,3.25,0.00,0.00,3.25
0.00,1020,2.8,8,7,10.75,0.00,0.00,10.75
3.00,1020,5.7,32,6,17.00,0.00,0.00,20.00
0.00,420,1.1,8,32,6.50,0.00,0.00,6.50
2.00,588,1.4,8,32,8.00,0.00,1.00,11.50
0.00,259,0.6,8,7,5.00,0.00,1.00,6.00
0.00,1560,15.6,76,,39.25,0.00,4.00,43.25
1.00,547,1.9,8,28,8.00,0.00,0.00,9.50
3.94,2115,7.2,3,4,23.25,0.00,0.00,27.69
1.00,475,1.22,32,8,6.50,0.00,0.00,8.00
6.71,1941,16.19,76,7,40.25,0.00,4.00,51.46
17.81,2190,17.8,76,32,66.75,0.00,4.00,89.06
1.00,240,0.72,8,8,5.00,0.00,0.00,6.50
2.75,990,3,32,28,11.25,0.00,2.00,16.50
0.00,473,0.9,8,28,6.25,0.00,0.00,6.25
0.00,2520,11.4,76,76,33.00,0.00,3.00,36.00
0.00,480,16.8,8,24,42.00,0.00,0.00,42.00
2.00,199,0.45,8,8,4.25,0.00,1.00,7.75
1.75,1200,10.6,32,1,27.75,0.00,0.00,30.00
1.00,780,4.1,8,7,13.25,0.00,1.00,15.75
9.10,1953,16.59,76,8,41.00,0.00,4.00,54.60
0.00,1860,15.8,76,7,39.50,0.00,4.00,44.00
2.00,448,1.56,8,32,7.50,0.00,0.00,10.00
3.00,701,2.8,8,7,10.00,0.00,0.00,13.50
0.00,484,1.23,8,8,7.00,0.00,0.00,7.00
1.00,420,2.7,8,28,9.25,0.00,1.00,11.75
9.35,3239,16.27,76,,42.25,0.00,4.00,56.10
7.95,2012,13.47,76,6,35.25,0.00,4.00,47.70
0.00,1960,15.88,76,24,39.75,0.00,2.50,42.25
0.00,810,3.93,32,24,12.75,0.00,0.00,12.75
3.65,726,3.66,76,,11.75,0.00,6.00,21.90
0.00,445,1.43,28,8,7.25,0.00,0.00,7.25
0.00,420,0,22,22,5.50,0.00,0.00,5.50
0.00,60,0.1,8,8,3.50,0.00,0.00,4.00
2.00,755,2.1,32,8,9.00,0.00,0.00,11.50
3.00,0,0,32,7,3.25,0.00,7.00,13.75
5.75,1246,7.85,32,6,22.50,0.00,0.00,28.75
0.00,706,2.46,32,7,9.50,0.00,0.00,9.50
8.30,2129,14.73,76,7,37.00,0.00,4.00,49.80
2.00,683,2.22,32,28,9.50,0.00,0.00,12.00
0.00,360,1.06,32,32,6.25,0.00,1.00,7.25
2.00,358,1.59,32,28,7.25,0.00,0.00,9.75
0.00,666,2.89,32,28,11.00,0.00,0.00,11.00
8.95,1800,16.5,76,28,40.75,0.00,4.00,54.20
0.00,1296,6.6,32,5,19.75,0.00,0.00,19.75
0.00,1184,7.07,76,9,20.25,0.00,4.00,24.25
0.00,1710,13.08,76,5,33.50,0.00,4.00,37.50
2.80,884,3.41,8,33,12.50,0.00,1.00,16.80
9.70,2157,17.9,76,8,44.00,0.00,4.00,58.20
8.25,2278,14.22,76,6,36.75,0.00,4.00,49.50
0.00,1920,16.1,76,,40.25,0.00,6.00,46.25
11.88,2011,17.53,76,32,43.00,0.00,4.00,59.38
9.25,2694,10.79,76,,32.50,0.00,4.00,46.25
0.00,286,0,5,16,4.75,0.00,0.00,4.75
0.00,66,0,24,24,3.25,0.00,40.00,43.25
0.00,888,3.69,28,8,13.00,0.00,0.00,13.00
0.00,486,1.02,8,8,6.50,0.00,0.00,6.50
2.00,577,1.67,7,8,8.00,0.00,0.00,10.50
1.25,279,0.5,8,8,5.00,0.00,1.00,7.75
4.80,1041,8.77,32,77,23.50,0.00,0.00,28.80
4.56,1169,5.66,8,6,17.75,0.00,0.00,22.81
0.00,1920,12.7,56,32,34.00,0.00,4.00,38.00
0.00,600,0,8,8,7.75,0.00,1.00,8.75
0.00,454,1.42,8,32,7.50,0.00,0.00,7.50
2.00,240,1,32,32,5.75,0.00,0.00,8.25
0.00,324,0.9,8,8,5.75,0.00,0.00,5.75
3.40,780,5.6,32,6,17.00,0.00,0.00,20.90
6.70,1478,11.27,76,16,29.00,0.00,4.00,40.20
2.00,420,1.9,32,28,8.00,0.00,0.00,10.50
0.00,2086,13.42,8,56,34.75,0.00,0.00,34.75
10.00,2580,19,8,32,47.00,0.00,4.00,61.50
2.00,797,2.46,28,8,10.25,0.00,0.00,12.75
5.85,1401,9.4,,,24.75,0.00,4.00,35.10
2.00,550,2.24,32,33,9.25,0.00,0.00,11.75
3.00,600,2.4,,,9.25,0.00,0.00,12.75
7.95,94,13.85,,6,34.75,0.00,4.50,47.70
0.00,1514,7.22,,,21.25,0.00,1.00,22.25
2.00,529,1.73,8,28,8.25,0.00,0.00,10.75
0.00,1080,5.8,28,23,17.25,0.00,0.00,17.25
2.00,720,2.1,8,32,9.25,0.00,0.00,11.25
0.00,180,0,37,61,4.50,0.00,14.00,18.50
0.00,1740,12.7,56,24,33.00,0.00,4.00,37.00
3.00,420,0.9,6,6,6.00,0.00,1.00,10.00
4.65,1080,6.4,28,6,18.75,0.00,0.00,23.40
6.50,1680,13.8,76,5,34.75,0.00,4.00,45.25
6.34,2042,15.02,76,24,38.25,0.00,4.00,48.59
9.35,1769,17.14,76,8,42.25,0.00,4.00,56.10
0.00,1140,0,32,41,21.75,0.00,0.00,21.75
0.00,540,1.5,32,32,7.50,0.00,0.00,7.50
3.10,720,0,32,6,15.50,0.00,0.00,18.60
0.00,1860,1.1,76,8,44.00,0.00,4.00,48.00
0.00,300,0,8,32,5.50,0.00,0.00,5.50
0.00,1500,13.5,76,,34.00,4.00,21.00,59.00
0.00,840,3.1,76,,11.50,0.00,4.00,15.50
2.65,960,0,32,7,10.75,0.00,0.00,13.40
0.00,0,0,33,33,3.50,0.00,0.00,3.50
1.50,300,1,32,8,5.75,0.00,0.00,7.25
0.00,2400,0,28,,54.00,0.00,0.00,54.00
0.00,300,0.8,8,8,5.50,0.00,0.00,5.50
0.00,420,0,8,8,6.25,0.00,0.00,6.25
3.90,780,0.3,32,7,15.75,0.00,0.00,19.65
6.00,1500,12.2,76,21,31.25,0.00,4.00,41.25
1.00,480,0,32,32,7.00,0.00,0.00,8.00
0.00,480,1.3,8,8,7.25,0.00,0.00,7.25
0.00,660,1.3,8,32,8.00,0.00,1.00,9.00
1.00,420,0,8,8,6.75,0.00,0.00,7.75
0.00,540,5.2,6,8,15.00,0.00,0.00,15.00
11.00,2254,15.86,76,7,39.50,0.00,4.00,55.00
4.15,1200,5.3,32,6,16.75,0.00,0.00,20.90
0.00,480,0,32,8,7.25,0.00,1.00,8.25
0.00,360,0.9,32,8,6.25,0.00,0.00,6.25
0.00,0,0,76,,58.50,0.00,4.00,62.50
2.80,660,0,32,7,13.00,0.00,1.00,16.80
1.00,240,0.8,24,24,5.25,0.00,0.00,6.25
0.00,4380,44.9,,,104.00,0.00,9.50,113.50
2.00,660,2.1,,,9.00,0.00,0.00,11.00
8.40,1989,14.43,76,6,37.50,0.00,4.00,50.40
0.00,420,0.9,32,32,6.25,0.00,0.00,6.25
0.00,313,0.7,16,16,5.50,0.00,0.00,5.50
10.00,3720,28.9,76,,70.00,0.00,43.50,123.50
8.50,2010,15.01,76,7,38.00,0.00,4.00,51.00
0.00,1560,0.7,32,56,30.75,0.00,0.00,30.75
2.00,300,1.1,8,8,6.00,0.00,0.00,8.00
2.05,780,2.6,8,7,10.25,0.00,0.00,12.30
0.00,840,6.1,8,3,17.50,0.00,0.00,17.50
0.00,1140,0,32,32,9.50,0.00,0.00,9.50
2.00,180,0,8,8,4.25,0.00,0.00,6.25
0.00,840,1.8,8,8,9.50,0.00,0.00,9.50
8.65,1560,15.9,76,24,39.25,0.00,4.00,51.90
0.00,240,0,32,8,5.50,0.00,0.00,5.50
0.00,0,0,4,4,3.25,0.00,0.50,3.75
5.00,2340,15.7,76,,39.50,0.00,5.00,49.50
5.00,1320,3.9,24,6,14.25,0.00,0.00,19.25
13.85,1500,0.8,76,,33.50,0.00,22.00,69.35
0.00,420,1.3,28,28,6.25,0.00,0.00,6.25
0.00,2248,16.8,76,24,41.75,,4.00,45.75
1.00,180,0.4,32,8,4.75,0.00,0.00,5.75
0.00,782,2.3,4,16,10.00,,1.00,11.00
0.00,247,1.1,8,7,5.75,,0.00,5.75
2.00,300,1,32,8,5.75,0.00,0.00,8.25
2.00,660,0,30,58,8.50,0.00,1.00,11.50
3.20,780,0.1,4,5,9.75,0.00,1.00,13.95
0.00,480,1.4,32,32,7.50,0.00,0.00,7.50
0.00,422,1.6,,,7.50,0.00,0.00,7.50
0.00,142,0.11,,,3.75,0.00,0.00,3.75
2.00,360,1.2,,,6.25,0.00,0.00,8.75
0.00,420,1.2,8,32,6.50,0.00,0.00,6.50
4.50,1103,5.65,8,3,17.50,0.00,0.00,22.50
9.19,1947,12.4,,,32.25,0.00,4.00,45.94
0.00,780,3.4,8,22,11.50,0.00,1.00,12.50
3.00,510,2.46,32,33,9.25,0.00,0.00,12.75
0.00,47,0,24,24,3.25,0.00,30.50,33.75
0.00,177,0,24,24,3.25,0.00,41.50,44.75
3.00,480,2.4,8,24,9.00,0.00,0.00,12.00
0.00,133,0.68,7,8,4.75,0.00,0.00,4.75
0.00,595,1.55,32,32,8.25,0.00,0.00,8.25
2.00,480,1.1,28,8,6.75,0.00,0.00,8.75
0.00,908,3.04,32,7,11.25,0.00,0.00,11.25
0.00,15,0,28,8,3.25,0.00,2.00,5.25
0.00,613,4.1,32,7,12.50,0.00,0.00,12.50
8.05,1894,14.2,76,22,35.75,0.00,4.00,48.30
0.00,402,0.9,32,8,6.00,0.00,1.00,7.00
0.00,256,0.69,32,32,5.00,0.00,0.00,5.00
8.60,2759,14.7,76,6,38.50,0.00,4.00,51.60
0.00,764,3.96,8,24,13.00,0.00,0.00,13.00
0.00,1981,17.7,76,28,43.50,,4.00,47.50
0.00,575,1.4,8,28,7.75,,0.00,7.75
0.00,924,5.2,8,6,16.00,0.00,1.00,17.00
0.00,244,0.6,8,8,5.00,0.00,1.50,6.50
16.06,2606,24.98,76,39,59.75,0.00,4.00,80.31
2.00,540,1.7,32,24,7.75,0.00,0.00,10.25
3.15,660,5.2,32,5,15.25,0.00,0.00,18.90
0.00,1799,6.34,56,,19.50,0.00,1.00,20.50
5.00,1042,6.78,32,6,19.50,0.00,0.00,25.00
0.00,225,0.55,28,28,4.75,0.00,2.00,6.75
8.45,1933,15.3,76,6,38.25,,4.00,50.70
0.00,848,2.49,8,7,10.50,0.00,0.00,10.50
2.00,714,1.4,8,8,8.00,0.00,0.00,10.50
12.90,2280,19.2,76,33,47.75,0.00,4.00,64.65
1.00,240,0.6,8,,5.00,0.00,0.00,6.00
4.00,600,1.4,32,8,7.75,0.00,1.00,12.75
0.00,420,0,8,32,6.00,0.00,0.00,6.00
0.00,240,1.4,24,24,6.00,0.00,0.00,6.00
1.00,240,0.6,8,8,4.75,0.00,0.00,5.75
2.00,360,1.5,32,8,7.25,0.00,0.00,9.25
1.00,540,0,32,28,7.50,0.00,0.00,8.50
2.00,360,0,32,8,6.25,0.00,0.00,8.25
9.55,1860,18,76,28,43.75,0.00,4.00,57.30
3.00,540,1.3,8,8,7.00,0.00,0.00,10.00
0.00,660,0,32,28,9.25,0.00,0.00,9.25
0.00,240,0.7,8,8,5.25,0.00,0.00,5.25
2.00,420,1.3,32,28,7.00,0.00,0.00,9.00
2.00,180,0,32,8,4.75,0.00,0.00,6.75
